10 MM - II,20 MM - II,CEMENT OPC GRADE 43,CEMENT OPC GRADE 53,CEMENT PPC,CRUSHED STONE SAND II,FLY ASH,GGBS,GRADE,NATURAL SAND-COARSE,NATURAL SAND-FINE,RMC ADMX - HIGH PC,RMC ADMX - MID PC,SLUMP / FLOW,WATER,W/C,BLEND_OPC+GGBS,BLEND_OPC+PFA,BLEND_OPC+PFA+GGBS,BLEND_PPC,BLEND_PPC+GGBS,BLEND_PPC+PFA,BLEND_PPC+PFA+GGBS,DISTANCE_Medium,DISTANCE_Short,SPECIFIED SLUMP_175,SPECIFIED SLUMP_225,SPECIFIED SLUMP_25 ± 15,SPECIFIED SLUMP_75
636.143,532.143,0.0,0.0,235.571,0.0,165.0,0.0,25,684.143,0.0,0.0,1.427,100,156.781,0.3913937853713824,0,0,0,0,0,1,0,1,0,0,0,0,0
784.429,359.0,0.0,0.0,139.857,0.0,149.714,0.0,15,769.429,0.0,0.0,0.697,100,161.273,0.5569376767701185,0,0,0,0,0,1,0,1,0,0,0,0,1
590.571,589.143,0.0,0.0,202.143,0.0,149.857,0.0,20,708.143,0.0,0.0,1.109,140,148.13,0.4208238636363636,0,0,0,0,0,1,0,1,0,0,0,0,0
452.667,680.5,0.0,0.0,419.667,0.0,0.0,0.0,35,710.5,0.0,0.0,2.73,110,154.257,0.3675700019301018,0,0,0,1,0,0,0,1,0,1,0,0,0
494.167,633.333,0.0,0.0,275.0,0.0,156.5,0.0,30,693.167,0.0,0.0,1.748,120,146.497,0.3395063731170336,0,0,0,0,0,1,0,1,0,0,0,0,1
493.714,633.143,0.0,0.0,274.286,0.0,155.143,0.0,30,697.0,0.0,0.0,1.926,110,141.51,0.329530609250889,0,0,0,0,0,1,0,1,0,0,0,0,0
493.0,631.333,0.0,0.0,275.333,0.0,155.667,0.0,30,697.667,0.0,0.0,1.747,110,146.543,0.3400069605568445,0,0,0,0,0,1,0,1,0,0,0,0,1
491.167,678.667,0.0,289.667,0.0,0.0,90.667,0.0,30,726.833,0.0,0.0,2.47,110,144.235,0.3792324640973461,0,1,0,0,0,0,0,1,0,0,0,0,0
494.571,631.714,0.0,0.0,273.714,0.0,153.429,0.0,30,692.857,0.0,0.0,1.714,110,143.643,0.3362878473953688,0,0,0,0,0,1,0,1,0,0,0,0,1
492.2,681.6,0.0,260.2,0.0,0.0,120.2,0.0,30,733.0,0.0,0.0,2.022,140,141.874,0.3729600420609884,0,1,0,0,0,0,0,1,0,0,0,0,0
515.857,630.714,0.0,0.0,244.714,0.0,153.857,0.0,25,708.0,0.0,0.0,1.91,110,150.49,0.3775738826959312,0,0,0,0,0,1,0,1,0,0,0,0,0
508.714,630.0,0.0,0.0,245.429,0.0,154.0,0.0,25,709.857,0.0,0.0,1.9,110,147.044,0.3681355134454434,0,0,0,0,0,1,0,1,0,0,0,0,0
508.0,629.714,0.0,0.0,245.286,0.0,154.857,0.0,25,721.286,0.0,0.0,1.907,110,133.837,0.3344729259289803,0,0,0,0,0,1,0,1,0,0,0,0,0
453.714,680.143,0.0,0.0,420.0,0.0,0.0,0.0,35,715.286,0.0,0.0,2.729,120,146.059,0.3477595238095238,0,0,0,1,0,0,0,1,0,1,0,0,0
589.0,589.571,0.0,0.0,199.143,0.0,149.143,0.0,20,713.429,0.0,0.0,1.05,110,151.591,0.4352486175154902,0,0,0,0,0,1,0,1,0,0,0,0,1
494.0,636.0,0.0,0.0,275.667,0.0,154.667,0.0,30,692.667,0.0,0.0,1.777,120,137.143,0.3186896689548119,0,0,0,0,0,1,0,1,0,0,0,0,1
495.714,634.0,0.0,0.0,275.143,0.0,154.571,0.0,30,691.429,0.0,0.0,1.951,125,148.866,0.3464304165095855,0,0,0,0,0,1,0,1,0,0,0,0,0
506.571,628.286,0.0,0.0,244.571,0.0,155.571,0.0,25,724.143,0.0,0.0,1.901,120,141.816,0.3544141829650474,0,0,0,0,0,1,0,1,0,0,0,0,0
492.889,676.222,0.0,289.778,0.0,0.0,90.667,0.0,30,730.222,0.0,0.0,2.467,110,138.12,0.3630485352679099,0,1,0,0,0,0,0,1,0,0,0,0,0
492.4,678.8,0.0,259.8,0.0,0.0,119.8,0.0,30,725.8,0.0,0.0,2.024,130,143.898,0.3790779768177028,0,1,0,0,0,0,0,1,0,0,0,0,0
492.75,631.75,0.0,0.0,273.75,0.0,155.0,0.0,30,695.75,0.0,0.0,1.71,130,139.2,0.3246647230320699,0,0,0,0,0,1,0,1,0,0,0,0,1
658.857,443.0,0.0,0.0,130.429,0.0,140.286,0.0,10,839.143,0.0,0.0,0.506,100,154.426,0.57043754501967,0,0,0,0,0,1,0,1,0,0,0,0,0
413.571,624.571,0.0,0.0,380.286,0.0,0.0,0.0,30,828.0,0.0,0.0,2.87,120,128.647,0.3382901290081675,0,0,0,1,0,0,0,1,0,0,0,0,0
488.667,637.667,0.0,0.0,275.667,0.0,155.0,0.0,30,698.667,0.0,0.0,1.71,120,142.963,0.3319571734077605,0,0,0,0,0,1,0,1,0,0,0,0,1
631.714,528.286,0.0,0.0,234.857,0.0,165.0,0.0,25,692.429,0.0,0.0,1.416,120,146.394,0.3661158864293986,0,0,0,0,0,1,0,1,0,0,0,0,0
489.5,680.25,0.0,259.75,0.0,0.0,120.0,0.0,30,716.5,0.0,0.0,2.043,140,150.885,0.3973271889400922,0,1,0,0,0,0,0,1,0,0,0,0,0
507.714,628.571,0.0,0.0,245.0,0.0,155.143,0.0,25,716.429,0.0,0.0,1.797,120,147.347,0.3682358556815938,0,0,0,0,0,1,0,1,0,0,0,0,0
497.429,630.143,0.0,0.0,275.429,0.0,154.714,0.0,30,700.714,0.0,0.0,1.73,110,139.189,0.3235877371013826,0,0,0,0,0,1,0,1,0,0,0,0,0
507.714,631.571,0.0,0.0,245.571,0.0,155.714,0.0,25,722.571,0.0,0.0,1.897,100,133.674,0.333114868484992,0,0,0,0,0,1,0,1,0,0,0,0,0
495.286,633.143,0.0,0.0,275.143,0.0,155.143,0.0,30,702.571,0.0,0.0,1.963,110,138.609,0.3221322562202815,0,0,0,0,0,1,0,1,0,0,0,0,0
494.0,633.714,0.0,0.0,277.0,0.0,155.286,0.0,30,695.0,0.0,0.0,1.966,100,143.234,0.3313408252869628,0,0,0,0,0,1,0,1,0,0,0,0,0
456.615,680.0,0.0,0.0,245.538,0.0,154.0,0.0,25,712.769,0.0,0.0,1.935,90,145.063,0.3630768537660998,0,0,0,0,0,1,0,1,0,0,0,0,0
456.0,680.615,0.0,0.0,244.923,0.0,155.846,0.0,25,721.538,0.0,0.0,1.895,110,148.098,0.3695345697895795,0,0,0,0,0,1,0,1,0,0,0,0,0
507.429,630.286,0.0,0.0,244.143,0.0,154.857,0.0,25,715.714,0.0,0.0,1.794,110,147.716,0.3702155388471178,0,0,0,0,0,1,0,1,0,0,0,0,0
456.0,684.571,0.0,0.0,364.714,0.0,0.0,0.0,25,714.429,0.0,0.0,2.739,110,142.584,0.3909474272991988,0,0,0,1,0,0,0,1,0,0,0,0,0
0.0,928.222,0.0,0.0,250.0,0.0,149.778,0.0,25,945.111,0.0,0.0,1.8,110,123.987,0.3101396274932587,0,0,0,0,0,1,0,1,0,0,0,0,0
457.143,684.857,0.0,0.0,418.286,0.0,0.0,0.0,35,713.571,0.0,0.0,2.726,140,138.27,0.330563298795561,0,0,0,1,0,0,0,1,0,1,0,0,0
506.6,630.0,0.0,0.0,245.4,0.0,155.0,0.0,25,730.8,0.0,0.0,1.926,110,133.626,0.3337312687312687,0,0,0,0,0,1,0,1,0,0,0,0,0
488.667,635.0,0.0,0.0,275.333,0.0,154.667,0.0,30,697.0,0.0,0.0,1.69,120,142.34,0.3310232558139535,0,0,0,0,0,1,0,1,0,0,0,0,1
979.857,0.0,0.0,0.0,140.0,403.286,110.0,60.0,15,498.571,0.0,0.0,1.107,120,159.897,0.5157967741935484,0,0,0,0,0,0,1,0,0,0,0,0,0
544.462,560.154,0.0,0.0,230.154,397.231,108.923,0.0,25,470.308,0.0,0.0,1.906,110,111.455,0.3287011504761455,0,0,0,0,0,1,0,1,0,0,0,0,0
534.429,603.571,0.0,0.0,280.857,195.571,159.857,0.0,30,493.429,0.0,0.0,1.313,120,121.204,0.2750173581960182,0,0,0,0,0,1,0,1,0,0,0,0,0
546.286,620.571,0.0,0.0,260.143,134.0,139.571,0.0,25,523.429,0.0,0.0,1.19,130,156.321,0.3910821237184587,0,0,0,0,0,1,0,1,0,0,0,0,0
630.571,539.286,0.0,0.0,279.714,181.143,129.857,0.0,30,462.429,0.0,0.0,2.001,120,171.161,0.4179031230238469,0,0,0,0,0,1,0,1,0,0,0,0,0
509.0,590.571,0.0,0.0,320.0,184.0,150.286,0.0,30,484.429,0.0,0.0,2.504,125,144.97,0.3082592294901401,0,0,0,0,0,1,0,1,0,0,0,0,0
753.429,400.714,0.0,0.0,130.857,446.714,100.143,70.429,15,320.714,0.0,0.0,0.689,115,139.18,0.4617339406626437,0,0,0,0,0,0,1,0,0,0,0,0,0
546.615,560.154,0.0,0.0,229.846,395.538,108.923,0.0,25,472.462,0.0,0.0,1.9,125,108.766,0.3210624348745015,0,0,0,0,0,1,0,1,0,0,0,0,0
537.333,556.833,0.0,0.0,239.5,230.833,100.0,0.0,25,618.5,0.0,0.0,1.182,110,135.908,0.4003181148748159,0,0,0,0,0,1,0,1,0,0,0,0,0
529.143,600.143,0.0,0.0,279.857,187.143,159.857,0.0,30,479.286,0.0,0.0,1.3,135,150.227,0.3416470705958873,0,0,0,0,0,1,0,1,0,0,0,0,0
532.0,599.714,0.0,0.0,280.0,180.714,159.857,0.0,30,473.857,0.0,0.0,1.307,130,169.023,0.3842680689405875,0,0,0,0,0,1,0,1,0,0,0,0,0
539.143,640.571,0.0,0.0,219.714,149.286,139.857,0.0,20,555.0,0.0,0.0,1.024,125,131.997,0.3670957891487356,0,0,0,0,0,1,0,1,0,0,0,0,0
570.286,608.857,0.0,0.0,234.857,161.571,155.143,0.0,25,481.714,0.0,0.0,1.919,120,182.284,0.4673948717948718,0,0,0,0,0,1,0,1,0,0,0,0,0
531.286,631.286,0.0,0.0,210.429,104.429,150.286,0.0,20,590.571,0.0,0.0,1.801,120,183.71,0.509294041001899,0,0,0,0,0,1,0,1,0,0,0,0,0
570.286,609.571,0.0,0.0,235.143,160.429,155.0,0.0,25,479.143,0.0,0.0,1.897,130,184.426,0.4727138510751185,0,0,0,0,0,1,0,1,0,0,0,0,0
510.0,639.714,0.0,0.0,250.143,136.571,130.0,0.0,25,555.857,0.0,0.0,1.544,120,142.476,0.3747958005276961,0,0,0,0,0,1,0,1,0,0,0,0,0
561.0,621.0,0.0,0.0,210.286,151.429,139.857,0.0,20,545.286,0.0,0.0,1.457,120,140.543,0.4013874331344622,0,0,0,0,0,1,0,1,0,0,0,0,0
563.429,619.429,0.0,0.0,209.857,156.571,140.143,0.0,20,551.714,0.0,0.0,1.609,130,143.047,0.4087057142857143,0,0,0,0,0,1,0,1,0,0,0,0,0
529.714,601.429,0.0,0.0,279.857,183.714,160.0,0.0,30,479.714,0.0,0.0,1.834,125,147.739,0.3358796154204662,0,0,0,0,0,1,0,1,0,0,0,0,0
529.143,600.0,0.0,0.0,280.857,183.286,160.286,0.0,30,478.429,0.0,0.0,1.797,125,156.58,0.3549415949023332,0,0,0,0,0,1,0,1,0,0,0,0,0
529.714,629.714,0.0,0.0,210.0,105.0,150.0,0.0,20,600.714,0.0,0.0,1.693,125,143.31,0.3980833333333333,0,0,0,0,0,1,0,1,0,0,0,0,0
529.0,629.857,0.0,0.0,210.286,110.571,150.0,0.0,20,613.429,0.0,0.0,1.806,130,125.896,0.3494335056038814,0,0,0,0,0,1,0,1,0,0,0,0,0
562.4,538.4,0.0,0.0,180.0,336.2,80.4,79.2,25,508.6,0.0,0.0,1.194,110,137.528,0.4049705535924618,0,0,0,0,0,0,1,1,0,0,0,0,0
446.143,666.571,0.0,0.0,299.571,197.571,115.143,0.0,25,513.429,0.0,0.0,0.759,110,149.684,0.3609330767709795,0,0,0,0,0,1,0,1,0,0,0,0,0
530.571,631.0,0.0,0.0,210.0,101.429,150.143,0.0,20,589.857,0.0,0.0,1.803,130,184.994,0.5136681818055605,0,0,0,0,0,1,0,1,0,0,0,0,0
990.714,0.0,0.0,0.0,140.857,599.571,130.0,0.0,10,325.143,0.0,0.0,0.801,120,192.724,0.711534130555976,0,0,0,0,0,1,0,1,0,0,0,0,0
512.0,642.0,0.0,0.0,250.0,134.0,130.571,0.0,25,564.571,0.0,0.0,1.824,130,134.18,0.3525754721195257,0,0,0,0,0,1,0,1,0,0,0,0,0
550.857,610.857,0.0,0.0,239.857,164.571,150.143,0.0,25,516.714,0.0,0.0,1.803,130,143.876,0.3689128205128205,0,0,0,0,0,1,0,1,0,0,0,0,0
530.429,639.0,0.0,0.0,240.714,130.571,140.143,0.0,25,556.571,0.0,0.0,1.811,130,133.901,0.3515781513796518,0,0,0,0,0,1,0,1,0,0,0,0,0
454.0,665.2,0.0,0.0,300.0,195.2,114.8,0.0,25,531.2,0.0,0.0,0.658,100,130.554,0.3147396335583414,0,0,0,0,0,1,0,1,0,0,0,0,0
512.286,639.429,0.0,0.0,250.429,138.429,130.143,0.0,25,564.571,0.0,0.0,1.814,120,134.46,0.3533102803148944,0,0,0,0,0,1,0,1,0,0,0,0,0
545.667,637.333,0.0,0.0,235.0,168.0,155.0,0.0,25,500.667,0.0,0.0,1.903,130,149.757,0.3839923076923077,0,0,0,0,0,1,0,1,0,0,0,0,0
530.143,649.571,0.0,0.0,220.0,105.429,119.857,0.0,20,624.714,0.0,0.0,1.706,125,139.737,0.4111641072568757,0,0,0,0,0,1,0,1,0,0,0,0,0
758.571,399.571,0.0,0.0,130.0,447.286,100.143,70.143,15,329.571,0.0,0.0,0.577,130,125.35,0.4174353782727133,0,0,0,0,0,0,1,0,0,0,0,0,0
550.167,609.0,0.0,0.0,240.167,166.667,150.0,0.0,25,511.333,0.0,0.0,1.803,125,149.123,0.3822030053797476,0,0,0,0,0,1,0,1,0,0,0,0,0
517.538,590.154,0.0,0.0,290.308,201.538,159.692,0.0,30,455.846,0.0,0.0,2.194,130,158.803,0.3528955555555556,0,0,0,0,0,1,0,1,0,0,0,0,0
524.429,609.571,0.0,0.0,300.143,160.286,150.286,0.0,30,483.143,0.0,0.0,1.309,130,153.546,0.3408883531033748,0,0,0,0,0,1,0,1,0,0,0,0,0
523.143,609.857,0.0,0.0,301.0,159.0,150.0,0.0,30,482.714,0.0,0.0,1.31,125,151.606,0.3361552106430155,0,0,0,0,0,1,0,1,0,0,0,0,0
630.429,539.286,0.0,0.0,270.143,200.143,139.857,0.0,30,446.143,0.0,0.0,1.9,130,165.19,0.4029024390243902,0,0,0,0,0,1,0,1,0,0,0,0,0
510.143,590.286,0.0,0.0,319.571,182.714,150.714,0.0,30,473.0,0.0,0.0,2.22,130,156.023,0.3317626545605324,0,0,0,0,0,1,0,1,0,0,0,0,0
499.571,681.143,0.0,0.0,220.571,127.714,129.857,0.0,20,575.571,0.0,0.0,1.403,125,140.006,0.3995285764836143,0,0,0,0,0,1,0,1,0,0,0,0,0
438.667,672.0,0.0,0.0,301.333,196.667,115.333,0.0,25,514.0,0.0,0.0,0.8,110,154.927,0.3718253949206318,0,0,0,0,0,1,0,1,0,0,0,0,0
570.857,610.286,0.0,0.0,234.857,162.286,154.857,0.0,25,480.429,0.0,0.0,1.913,130,187.141,0.4802008652499012,0,0,0,0,0,1,0,1,0,0,0,0,0
559.143,589.429,0.0,0.0,235.143,193.429,165.857,0.0,25,466.143,0.0,0.0,1.801,130,171.033,0.4265162094763092,0,0,0,0,0,1,0,1,0,0,0,0,0
508.6,590.0,0.0,0.0,320.8,181.8,150.4,0.0,30,473.8,0.0,0.0,2.3,135,158.01,0.3353353140916808,0,0,0,0,0,1,0,1,0,0,0,0,0
319.6,541.6,0.0,0.0,272.0,202.4,139.2,0.0,30,773.6,0.0,0.0,1.904,110,156.46,0.3804961089494164,0,0,0,0,0,1,0,1,0,0,0,0,0
529.429,639.286,0.0,0.0,230.571,260.571,119.857,0.0,20,460.429,0.0,0.0,1.397,125,138.907,0.3963924115652859,0,0,0,0,0,1,0,1,0,0,0,0,0
509.714,611.0,0.0,0.0,299.857,170.0,150.286,0.0,30,480.429,0.0,0.0,1.3,140,156.043,0.3466520638996941,0,0,0,0,0,1,0,1,0,0,0,0,0
517.571,610.429,0.0,0.0,300.0,164.286,149.857,0.0,30,481.857,0.0,0.0,1.449,130,158.794,0.3529877272110916,0,0,0,0,0,1,0,1,0,0,0,0,0
509.429,610.0,350.0,0.0,0.0,0.0,70.143,0.0,30,687.143,0.0,0.0,2.509,130,181.006,0.4308199827201691,0,1,0,0,0,0,0,1,0,0,0,0,0
521.571,580.143,0.0,0.0,300.0,180.286,150.0,0.0,30,487.571,0.0,0.0,2.099,125,165.626,0.3680577777777778,0,0,0,0,0,1,0,1,0,0,0,0,0
520.667,579.667,0.0,0.0,300.667,180.167,149.833,0.0,30,488.167,0.0,0.0,2.108,130,168.73,0.3745394006659267,0,0,0,0,0,1,0,1,0,0,0,0,0
804.615,299.692,0.0,0.0,120.462,606.615,90.769,60.308,15,204.615,0.0,0.0,0.517,130,179.914,0.662571490651435,0,0,0,0,0,0,1,0,0,0,0,0,0
558.429,538.143,0.0,0.0,180.286,326.0,80.143,79.143,25,503.0,0.0,0.0,1.206,120,157.693,0.464387523117336,0,0,0,0,0,0,1,1,0,0,0,0,0
529.286,619.857,0.0,0.0,241.857,179.571,150.0,0.0,25,481.714,0.0,0.0,2.139,120,181.883,0.4641565673192007,0,0,0,0,0,1,0,1,0,0,0,0,0
539.714,639.429,0.0,0.0,235.286,172.857,155.286,0.0,25,485.857,0.0,0.0,1.906,130,163.463,0.4185220650737892,0,0,0,0,0,1,0,1,0,0,0,0,0
510.571,610.0,0.0,0.0,300.143,172.571,150.571,0.0,30,482.0,0.0,0.0,1.45,130,165.154,0.3664274906037976,0,0,0,0,0,1,0,1,0,0,0,0,0
510.286,609.286,0.0,0.0,300.143,172.571,149.857,0.0,30,481.571,0.0,0.0,1.634,135,170.4,0.3786666666666667,0,0,0,0,0,1,0,1,0,0,0,0,0
557.5,536.333,0.0,0.0,180.167,322.0,80.167,79.333,25,499.5,0.0,0.0,1.207,110,170.728,0.5026334615962104,0,0,0,0,0,0,1,1,0,0,0,0,0
419.286,728.857,0.0,0.0,220.714,141.571,139.857,0.0,20,559.429,0.0,0.0,1.997,130,178.443,0.494890049393878,0,0,0,0,0,1,0,1,0,0,0,0,0
499.571,659.571,0.0,0.0,220.143,0.0,130.0,0.0,20,710.286,0.0,0.0,1.5,140,159.481,0.4554739063753951,0,0,0,0,0,1,0,1,0,0,0,0,0
510.667,590.5,0.0,0.0,319.5,182.833,149.833,0.0,30,468.833,0.0,0.0,2.308,125,155.895,0.3321628779565895,0,0,0,0,0,1,0,1,0,0,0,0,0
638.5,543.0,0.0,0.0,269.75,217.5,140.25,0.0,30,467.25,0.0,0.0,1.915,120,113.305,0.2763536585365854,0,0,0,0,0,1,0,1,0,0,0,0,0
566.667,539.0,0.0,0.0,180.5,435.667,59.167,100.5,25,449.5,0.0,0.0,1.403,110,97.185,0.2856979072044025,0,0,0,0,0,0,1,1,0,0,0,0,0
538.429,600.429,0.0,0.0,279.857,177.571,160.0,0.0,30,477.143,0.0,0.0,2.0,125,148.576,0.3377825065873681,0,0,0,0,0,1,0,1,0,0,0,0,0
557.571,539.143,0.0,0.0,180.0,323.0,79.571,79.286,25,502.286,0.0,0.0,1.057,110,171.514,0.5061545135558657,0,0,0,0,0,0,1,1,0,0,0,0,0
510.143,609.571,0.0,0.0,300.0,170.286,150.0,0.0,30,480.857,0.0,0.0,1.551,125,165.987,0.36886,0,0,0,0,0,1,0,1,0,0,0,0,0
540.667,630.5,0.0,0.0,249.667,124.0,129.333,0.0,25,570.0,0.0,0.0,2.203,120,153.91,0.4060949868073879,0,0,0,0,0,1,0,1,0,0,0,0,0
509.714,619.143,0.0,0.0,250.0,160.0,150.143,0.0,25,527.571,0.0,0.0,1.899,130,157.197,0.392852055390198,0,0,0,0,0,1,0,1,0,0,0,0,0
537.714,557.0,0.0,0.0,239.571,221.571,100.0,0.0,25,610.0,0.0,0.0,1.606,120,160.163,0.4716627745007672,0,0,0,0,0,1,0,1,0,0,0,0,0
538.429,556.429,0.0,0.0,238.714,221.286,100.0,0.0,25,613.571,0.0,0.0,1.606,120,160.441,0.4736769073613727,0,0,0,0,0,1,0,1,0,0,0,0,0
557.429,538.429,0.0,0.0,180.429,334.857,80.0,79.571,25,504.286,0.0,0.0,1.03,120,148.306,0.4361941176470588,0,0,0,0,0,0,1,1,0,0,0,0,0
629.429,539.143,0.0,0.0,280.429,182.0,129.857,0.0,30,460.0,0.0,0.0,2.006,110,176.154,0.4293444085345345,0,0,0,0,0,1,0,1,0,0,0,0,0
538.143,558.0,0.0,0.0,238.857,223.857,100.143,0.0,25,609.714,0.0,0.0,1.6,125,153.534,0.4529026548672566,0,0,0,0,0,1,0,1,0,0,0,0,0
560.143,599.857,0.0,0.0,200.143,184.143,160.143,0.0,20,516.857,0.0,0.0,1.609,125,148.839,0.4131134709647336,0,0,0,0,0,1,0,1,0,0,0,0,0
536.857,556.714,0.0,0.0,239.0,224.714,100.429,0.0,25,617.857,0.0,0.0,1.599,120,141.094,0.4156804515819214,0,0,0,0,0,1,0,1,0,0,0,0,0
751.143,402.0,0.0,0.0,130.429,456.0,100.857,70.714,15,312.714,0.0,0.0,0.606,120,132.824,0.4398145695364239,0,0,0,0,0,0,1,0,0,0,0,0,0
531.714,649.571,0.0,0.0,220.714,105.571,120.143,0.0,20,613.286,0.0,0.0,1.149,130,144.987,0.4253601950378018,0,0,0,0,0,1,0,1,0,0,0,0,0
549.143,609.429,0.0,0.0,269.571,723.714,100.429,0.0,25,0.0,0.0,0.0,1.306,120,144.156,0.3896108108108108,0,0,0,0,0,1,0,1,0,0,0,0,0
515.143,613.0,0.0,0.0,299.571,165.143,147.0,0.0,30,479.0,0.0,0.0,1.303,130,153.554,0.3438512576947451,0,0,0,0,0,1,0,1,0,0,0,0,0
630.286,539.143,0.0,0.0,270.143,200.429,140.286,0.0,30,451.286,0.0,0.0,1.904,130,161.187,0.3927280966988201,0,0,0,0,0,1,0,1,0,0,0,0,0
550.571,610.571,0.0,0.0,240.286,163.857,150.286,0.0,25,522.429,0.0,0.0,1.413,130,138.051,0.3534585172516206,0,0,0,0,0,1,0,1,0,0,0,0,0
629.429,541.286,0.0,0.0,271.571,204.714,140.143,0.0,30,466.571,0.0,0.0,1.903,120,148.287,0.3601699237820428,0,0,0,0,0,1,0,1,0,0,0,0,0
561.0,620.5,0.0,0.0,210.333,156.333,139.833,0.0,20,548.667,0.0,0.0,1.6,125,140.432,0.401044076238127,0,0,0,0,0,1,0,1,0,0,0,0,0
558.333,538.333,0.0,0.0,180.0,422.0,59.333,100.5,25,443.0,0.0,0.0,1.407,110,140.43,0.4132323817875251,0,0,0,0,0,0,1,1,0,0,0,0,0
531.571,600.429,0.0,0.0,280.429,183.143,159.857,0.0,30,472.714,0.0,0.0,1.307,130,161.026,0.3657304570211182,0,0,0,0,0,1,0,1,0,0,0,0,0
630.143,540.143,0.0,0.0,280.143,180.0,130.0,0.0,30,460.857,0.0,0.0,2.006,130,177.733,0.4333439800264786,0,0,0,0,0,1,0,1,0,0,0,0,0
499.286,660.857,0.0,0.0,220.143,0.0,129.857,0.0,20,707.571,0.0,0.0,1.526,140,157.197,0.4491342857142857,0,0,0,0,0,1,0,1,0,0,0,0,0
446.286,699.0,0.0,0.0,220.429,143.714,140.0,0.0,20,568.857,0.0,0.0,1.917,130,146.343,0.4060244874857462,0,0,0,0,0,1,0,1,0,0,0,0,0
558.571,536.571,0.0,0.0,179.714,422.286,59.571,100.143,25,445.143,0.0,0.0,1.269,110,127.289,0.3750103114651708,0,0,0,0,0,0,1,1,0,0,0,0,0
531.143,598.857,0.0,0.0,280.0,187.571,168.0,0.0,30,487.143,0.0,0.0,1.997,130,137.8,0.3075892857142857,0,0,0,0,0,1,0,1,0,0,0,0,0
530.571,599.0,0.0,0.0,279.857,181.714,160.286,0.0,30,470.429,0.0,0.0,1.301,130,167.643,0.3808830311966792,0,0,0,0,0,1,0,1,0,0,0,0,0
630.286,540.0,0.0,0.0,280.286,180.571,130.143,0.0,30,459.714,0.0,0.0,2.0,140,175.027,0.4264489107738488,0,0,0,0,0,1,0,1,0,0,0,0,0
512.333,569.5,0.0,0.0,289.833,200.333,160.0,0.0,30,464.333,0.0,0.0,2.202,110,170.733,0.3795475209688929,0,0,0,0,0,1,0,1,0,0,0,0,0
484.0,610.571,249.857,0.0,0.0,202.143,189.714,90.143,40,407.286,0.0,0.0,2.356,110,169.839,0.3206239593440989,0,0,1,0,0,0,0,1,0,0,0,0,0
569.714,609.714,0.0,0.0,235.143,169.714,155.0,0.0,25,500.143,0.0,0.0,1.903,120,138.633,0.3553389398246284,0,0,0,0,0,1,0,1,0,0,0,0,0
461.0,719.0,0.0,0.0,220.571,122.857,130.571,0.0,20,573.143,0.0,0.0,0.951,125,131.161,0.3735269492114301,0,0,0,0,0,1,0,1,0,0,0,0,0
520.143,630.571,0.0,0.0,220.286,143.286,149.857,0.0,20,561.143,0.0,0.0,1.597,120,155.743,0.4207644072696228,0,0,0,0,0,1,0,1,0,0,0,0,0
560.0,620.286,0.0,0.0,210.0,157.429,140.0,0.0,20,540.857,0.0,0.0,1.599,130,158.239,0.4521114285714286,0,0,0,0,0,1,0,1,0,0,0,0,0
511.143,609.857,0.0,0.0,419.571,0.0,0.0,0.0,30,730.857,0.0,0.0,2.31,125,117.877,0.2809464905820468,0,0,0,1,0,0,0,0,0,0,0,0,0
579.4,565.2,449.0,0.0,0.0,0.0,61.8,0.0,50,673.2,0.0,0.0,2.408,110,119.706,0.2343500391542678,0,1,0,0,0,0,0,1,0,0,0,0,0
564.0,538.667,0.0,0.0,179.778,421.556,59.333,100.0,25,439.556,0.0,0.0,1.478,110,131.716,0.3884155925345978,0,0,0,0,0,0,1,1,0,0,0,0,0
530.0,630.857,0.0,0.0,210.143,100.571,150.286,0.0,20,590.857,0.0,0.0,1.604,130,165.05,0.4579265264448755,0,0,0,0,0,1,0,1,0,0,0,0,0
564.308,536.615,0.0,0.0,181.692,420.615,59.231,100.154,25,436.615,0.0,0.0,1.36,110,132.914,0.3896891317796274,0,0,0,0,0,0,1,1,0,0,0,0,0
550.667,618.833,0.0,0.0,240.333,173.5,150.5,0.0,25,505.667,0.0,0.0,1.208,125,148.492,0.3799372110338687,0,0,0,0,0,1,0,1,0,0,0,0,0
557.0,538.0,0.0,0.0,179.8,320.6,80.2,79.4,25,499.8,0.0,0.0,1.23,120,168.084,0.4952386564525634,0,0,0,0,0,0,1,1,0,0,0,0,0
533.857,629.571,0.0,0.0,210.143,97.429,149.714,0.0,20,590.714,0.0,0.0,1.603,140,165.037,0.4586182844852261,0,0,0,0,0,1,0,1,0,0,0,0,0
505.286,665.143,0.0,0.0,220.0,0.0,130.0,0.0,20,722.571,0.0,0.0,1.494,135,131.083,0.3745228571428572,0,0,0,0,0,1,0,1,0,0,0,0,0
559.857,618.714,0.0,0.0,211.0,152.429,139.857,0.0,20,558.286,0.0,0.0,1.626,125,123.967,0.35332628392764,0,0,0,0,0,1,0,1,0,0,0,0,0
549.0,604.0,0.0,0.0,241.0,166.0,149.0,0.0,25,524.0,0.0,0.0,1.83,135,149.12,0.3823589743589744,0,0,0,0,0,1,0,1,0,0,0,0,0
529.167,598.833,0.0,0.0,279.833,181.667,159.833,0.0,30,480.0,0.0,0.0,1.317,130,157.518,0.3582674120809887,0,0,0,0,0,1,0,1,0,0,0,0,0
